subjectIx,beta,t_d,p_respond
13,6.498194892680447,0.5213793391808726,0.7577005764262522
13,6.498194892680447,0.5356637046378828,0.774332140137325
13,6.498194892680447,0.549948070094893,0.7901382952034479
13,6.498194892680447,0.5642324355519034,0.805115993123341
13,6.498194892680447,0.5785168010089136,0.8192692461141737
13,6.498194892680447,0.5928011664659237,0.8326083370233915
13,6.498194892680447,0.6070855319229339,0.8451490007705198
13,6.498194892680447,0.6213698973799441,0.8569116041429313
13,6.498194892680447,0.6356542628369543,0.867920346336085
13,6.498194892680447,0.6499386282939646,0.8782024980246297
13,6.498194892680447,0.6642229937509748,0.887787692264293
13,6.498194892680447,0.678507359207985,0.8967072763694632
13,6.498194892680447,0.6927917246649952,0.904993730229687
13,6.498194892680447,0.7070760901220053,0.912680153398045
14,5.135419193195345,-0.7070760901220053,0.02189966861517281
14,5.135419193195345,-0.6927917246649952,0.023527318386438092
14,5.135419193195345,-0.6785073592079849,0.025272814271292188
14,5.135419193195345,-0.6642229937509747,0.02714420896979881
14,5.135419193195345,-0.6499386282939645,0.02915003208250815
14,5.135419193195345,-0.6356542628369543,0.03129930698879142
14,5.135419193195345,-0.6213698973799441,0.03360156641464863
14,5.135419193195345,-0.6070855319229339,0.036066866284961634
14,5.135419193195345,-0.5928011664659236,0.03870579739821849
14,5.135419193195345,-0.5785168010089135,0.04152949440065359
14,5.135419193195345,-0.5642324355519033,0.044549641471988595
14,5.135419193195345,-0.5499480700948931,0.047778474067223665
14,5.135419193195345,-0.5356637046378828,0.05122877598922339
14,5.135419193195345,-0.5213793391808726,0.05491387099652916
14,5.135419193195345,-0.5070949737238624,0.05884760808169009
14,5.135419193195345,-0.4928106082668522,0.06304433948969879
14,5.135419193195345,-0.478526242809842,0.06751889048664585
14,5.135419193195345,-0.4642418773528318,0.0722865198388501
14,5.135419193195345,-0.44995751189582156,0.07736286992650399
14,5.135419193195345,-0.4356731464388114,0.08276390539794962
14,5.135419193195345,-0.42138878098180116,0.08850583927637583
14,5.135419193195345,-0.40710441552479093,0.09460504546588454
14,5.135419193195345,-0.39282005006778076,0.10107795667489258
14,5.135419193195345,-0.37853568461077053,0.1079409468884093
14,5.135419193195345,-0.3642513191537603,0.11521019768364904
14,5.135419193195345,-0.3499669536967501,0.1229015479022479
14,5.135419193195345,-0.3356825882397399,0.13103032647294105
14,5.135419193195345,-0.32139822278272967,0.13961116852564695
14,5.135419193195345,-0.3071138573257195,0.14865781535442765
14,5.135419193195345,-0.29282949186870927,0.15818289927321735
14,5.135419193195345,-0.27854512641169904,0.16819771496179842
14,5.135419193195345,-0.26426076095468887,0.17871197951354834
14,5.135419193195345,-0.24997639549767864,0.1897335840596215
14,5.135419193195345,-0.2356920300406684,0.20126834053985382
14,5.135419193195345,-0.22140766458365824,0.21331972789655965
14,5.135419193195345,-0.207123299126648,0.22588864265561165
14,5.135419193195345,-0.19283893366963778,0.23897315949649808
14,5.135419193195345,-0.1785545682126276,0.2525683079616825
14,5.135419193195345,-0.16427020275561743,0.266665871874676
14,5.135419193195345,-0.14998583729860715,0.2812542182838362
14,5.135419193195345,-0.13570147184159698,0.29631816278452067
14,5.135419193195345,-0.1214171063845868,0.3118388778599029
14,5.135419193195345,-0.10713274092757652,0.32779385039237535
14,5.135419193195345,-0.09284837547056635,0.3441568937161983
14,5.135419193195345,-0.07856401001355617,0.3608982185054525
14,5.135419193195345,-0.06427964455654589,0.3779845654339109
14,5.135419193195345,-0.04999527909953572,0.39537940093812846
14,5.135419193195345,-0.035710913642525544,0.41304317561351
14,5.135419193195345,-0.02142654818551526,0.43093364284440044
14,5.135419193195345,-0.0071421827285050865,0.44900623329684647
14,5.135419193195345,0.0071421827285050865,0.4672144789799732
14,5.135419193195345,0.02142654818551537,0.48551047880635273
14,5.135419193195345,0.035710913642525544,0.503845396048142
14,5.135419193195345,0.04999527909953572,0.5221699768792951
14,5.135419193195345,0.064279644556546,0.5404350783837913
14,5.135419193195345,0.07856401001355617,0.5585921940428079
14,5.135419193195345,0.09284837547056635,0.5765939648117004
14,5.135419193195345,0.10713274092757663,0.5943946644547765
14,5.135419193195345,0.1214171063845868,0.6119506487894358
14,5.135419193195345,0.13570147184159698,0.6292207598443881
14,5.135419193195345,0.14998583729860726,0.6461666775828132
14,5.135419193195345,0.16427020275561743,0.6627532136904589
14,5.135419193195345,0.1785545682126276,0.6789485438839895
14,5.135419193195345,0.1928389336696379,0.6947243771598945
14,5.135419193195345,0.20712329912664806,0.7100560622890696
14,5.135419193195345,0.22140766458365824,0.7249226335888791
14,5.135419193195345,0.23569203004066852,0.7393067995111066
14,5.135419193195345,0.2499763954976787,0.7531948788267787
14,5.135419193195345,0.26426076095468887,0.7665766901423503
14,5.135419193195345,0.27854512641169915,0.779445401138971
14,5.135419193195345,0.2928294918687093,0.7917973442963934
14,5.135419193195345,0.3071138573257196,0.8036318059674744
