subjectIx,blockIx,trialIx,trial,trial_alt,r,t_d,t_d_alt,RT_trial
11,10,1000,SR,SAS,RB,0.366,intermediate,0.5972642284177709
11,10,1001,NS,NS,RB,NA,NA,0.5707250395789742
11,10,1002,SL,SAS,RB,0.366,intermediate,0.5686980083410162
11,10,1003,NS,NS,RB,NA,NA,0.557774968619924
11,10,1004,NS,NS,RB,NA,NA,0.6014477458666079
11,10,1005,NS,NS,RB,NA,NA,0.581663072691299
11,10,1006,IG,NA,RB,0.366,intermediate,0.820263079032884
11,10,1007,NS,NS,RB,NA,NA,0.5831571076851105
11,10,1008,NS,NS,RB,NA,NA,0.5801013846357819
11,10,1009,NS,NS,RB,NA,NA,0.6392932197632035
11,10,1010,SL,SAS,RB,0.366,intermediate,0.5727654185611755
11,10,1011,NS,NS,RB,NA,NA,0.5685383837262634
11,10,1012,SL,SAS,RB,0.466,long,0.5897774143377319
11,10,1013,SR,SAS,RB,0.366,intermediate,0.5800359257409582
11,10,1014,NS,NS,RB,NA,NA,0.6392721924639773
11,10,1015,NS,NS,RB,NA,NA,0.6194966615585145
11,10,1016,SR,SAS,RL,0.066,short,0.8269598153419793
11,10,1017,SL,SAS,RB,0.366,intermediate,0.5987293737416621
11,10,1018,SR,SAS,RL,0.066,short,0.7438851787010208
11,10,1019,IG,NA,RB,0.266,short,0.7172547496738844
11,10,1020,SL,SAS,RR,0.066,short,0.6272864515194669
11,10,1021,SR,SAS,RL,0.166,short,0.7968531173828524
11,10,1022,NS,NS,RB,NA,NA,0.6220892356068362
11,10,1023,SL,SAS,RR,0.066,short,0.8529919721186161
11,10,1024,SB,SSS,RB,0.266,short,0.7015742387447972
11,10,1025,SL,SAS,RB,0.466,long,0.6818345456849784
11,10,1026,SB,SSS,NR,0.066,short,NaN
11,10,1027,SB,SSS,NR,0.266,short,NaN
11,10,1028,NS,NS,RBO,NA,NA,0.7281531052140053
11,10,1029,SL,SAS,RB,0.366,intermediate,0.5378323164477479
11,10,1030,SB,SSS,NR,0.366,intermediate,NaN
11,10,1031,NS,NS,RB,NA,NA,0.5929018875176553
11,10,1032,NS,NS,RB,NA,NA,0.6221100800612476
11,10,1033,NS,NS,RB,NA,NA,0.6579020100325579
11,10,1034,NS,NS,RB,NA,NA,0.5724977319478057
11,10,1035,NS,NS,RB,NA,NA,0.5995053723599995
11,10,1036,SL,SAS,RR,0.066,short,0.6677170027396642
11,10,1037,IG,NA,RB,0.166,short,0.6187738711596467
11,10,1038,NS,NS,RB,NA,NA,0.6011877387936693
11,10,1039,NS,NS,RB,NA,NA,0.5200406651129015
11,10,1040,NS,NS,RB,NA,NA,0.6171461756894132
11,10,1041,SR,SAS,RB,0.366,intermediate,0.6073545872495743
11,10,1042,NS,NS,NOC,NA,NA,0.8070345945113028
11,10,1043,NS,NS,RB,NA,NA,0.616768964289804
11,10,1044,NS,NS,RB,NA,NA,0.5990645305428188
11,10,1045,NS,NS,RB,NA,NA,0.5948660197318532
11,10,1046,IG,NA,RB,0.466,long,0.5303948708169628
11,10,1047,SB,SSS,RB,0.166,short,0.7545432745100698
11,10,1048,SB,SSS,NR,0.366,intermediate,NaN
11,10,1049,SL,SAS,RR,0.266,short,0.8964753208856564
11,10,1050,NS,NS,RB,NA,NA,0.6036188597790897
11,10,1051,NS,NS,RB,NA,NA,0.5938300140405772
11,10,1052,NS,NS,RB,NA,NA,0.5516850983112818
11,10,1053,NS,NS,RB,NA,NA,0.5408094157173764
11,10,1054,NS,NS,RB,NA,NA,0.6001169923838461
11,10,1055,NS,NS,RB,NA,NA,0.6348528035887284
11,10,1056,NS,NS,RB,NA,NA,0.6015870745468419
11,10,1057,NS,NS,RB,NA,NA,0.6141165996086784
11,10,1058,NS,NS,RB,NA,NA,0.5329459387867246
11,10,1059,SL,SAS,RR,0.066,short,0.8964888514892664
11,10,1060,NS,NS,RB,NA,NA,0.5959298179805046
11,10,1061,IG,NA,RBO,0.066,short,0.6707215289061423
11,10,1062,NS,NS,RB,NA,NA,0.6363439130655024
11,10,1063,NS,NS,RB,NA,NA,0.5953496474976419
11,10,1064,SL,SAS,RR,0.066,short,0.7091188321646769
11,10,1065,NS,NS,RB,NA,NA,0.5724035662424285
11,10,1066,NS,NS,RB,NA,NA,0.6082243858836591
11,10,1067,NS,NS,RB,NA,NA,0.5750210073310882
11,10,1068,NS,NS,RB,NA,NA,0.6264994821685832
11,10,1069,IG,NA,RB,0.366,intermediate,0.5599223125318531
11,10,1070,NS,NS,RB,NA,NA,0.5713330026483163
11,10,1071,SL,SAS,RR,0.266,short,0.8422589094261639
11,10,1072,NS,NS,RB,NA,NA,0.6518711990211159
11,10,1073,NS,NS,RB,NA,NA,0.5796852270286763
11,10,1074,NS,NS,RB,NA,NA,0.560980991111137
11,10,1075,NS,NS,RB,NA,NA,0.649300200806465
11,10,1076,SB,SSS,NR,0.166,short,NaN
11,10,1077,SR,SAS,RR,0.366,intermediate,0.9494004735606723
11,10,1078,NS,NS,RB,NA,NA,0.6108379872312071
11,10,1079,NS,NS,RB,NA,NA,0.5609325368859572
11,10,1080,SR,SAS,RL,0.166,short,0.7662410329212435
11,10,1081,IG,NA,RB,0.166,short,0.6784462256764527
11,10,1082,NS,NS,RB,NA,NA,0.5983430200576549
11,10,1083,SL,SAS,RB,0.466,long,0.4782596130098682
11,10,1084,SL,SAS,RB,0.366,intermediate,0.5765238189487718
11,10,1085,NS,NS,RB,NA,NA,0.6581113687425386
11,10,1086,NS,NS,RB,NA,NA,0.640479524852708
11,10,1087,NS,NS,RB,NA,NA,0.5750114993425086
11,10,1088,NS,NS,RB,NA,NA,0.6108456667716382
11,10,1089,NS,NS,RB,NA,NA,0.5374812520458363
11,10,1090,NS,NS,RB,NA,NA,0.5332757930736989
11,10,1091,NS,NS,RB,NA,NA,0.5858347051544115
11,10,1092,NS,NS,RB,NA,NA,0.6373193967156112
11,10,1093,NS,NS,RB,NA,NA,0.5796431724447757
11,10,1094,SB,SSS,NR,0.166,short,NaN
11,10,1095,SB,SSS,NR,0.066,short,NaN
11,10,1096,SL,SAS,RR,0.166,short,0.7495482863450889
11,10,1097,NS,NS,RB,NA,NA,0.5670743354712613
11,10,1098,SB,SSS,RB,0.466,long,0.5639675983693451
11,10,1099,NS,NS,RB,NA,NA,0.7168402376992162
11,11,1100,SB,SSS,RB,0.466,long,0.6636870759684825
11,11,1101,IG,NA,RB,0.266,short,0.8478048127144575
11,11,1102,NS,NS,RB,NA,NA,0.6184604730515275
11,11,1103,NS,NS,RB,NA,NA,0.6076118516502902
11,11,1104,IG,NA,RB,0.066,short,0.6178803025541129
11,11,1105,NS,NS,RB,NA,NA,0.6158004288154189
11,11,1106,NS,NS,RB,NA,NA,0.566998088688706
11,11,1107,SR,SAS,RL,0.366,intermediate,0.9772248872322962
11,11,1108,NS,NS,RB,NA,NA,0.5295537790079834
11,11,1109,NS,NS,RB,NA,NA,0.587690409636707
11,11,1110,NS,NS,RB,NA,NA,0.546597955719335
11,11,1111,SR,SAS,RLO,0.066,short,0.8087516407249495
11,11,1112,SR,SAS,RB,0.466,long,0.5716091001813766
11,11,1113,SB,SSS,NR,0.066,short,NaN
11,11,1114,NS,NS,RB,NA,NA,0.5642385762184858
11,11,1115,SB,SSS,RB,0.466,long,0.601182436250383
11,11,1116,NS,NS,RB,NA,NA,0.6137609640572919
11,11,1117,SB,SSS,NR,0.066,short,NaN
11,11,1118,NS,NS,RB,NA,NA,0.6153528217109852
11,11,1119,NS,NS,RB,NA,NA,0.5175009335798677
11,11,1120,NS,NS,RB,NA,NA,0.601229610547307
11,11,1121,NS,NS,RB,NA,NA,0.5512722319399472
11,11,1122,NS,NS,RB,NA,NA,0.6183738039981108
11,11,1123,NS,NS,RB,NA,NA,0.5450455928075826
11,11,1124,SL,SAS,RR,0.066,short,0.9397783834428992
11,11,1125,IG,NA,RBO,0.366,intermediate,0.5309810752223711
11,11,1126,NS,NS,RB,NA,NA,0.6526556085445918
11,11,1127,NS,NS,RB,NA,NA,0.5871341919701081
11,11,1128,SR,SAS,RL,0.166,short,1.067523039673688
11,11,1129,NS,NS,RB,NA,NA,0.5730996611382579
11,11,1130,SL,SAS,RB,0.366,intermediate,0.5465039728442207
11,11,1131,SB,SSS,RB,0.366,intermediate,0.7228324681782397
11,11,1132,SB,SSS,RB,0.466,long,0.6338572069071233
11,11,1133,NS,NS,RB,NA,NA,0.5985159924312029
11,11,1134,NS,NS,RB,NA,NA,0.5876055690459907
11,11,1135,SL,SAS,RR,0.066,short,0.6245280361035839
11,11,1136,NS,NS,RB,NA,NA,0.604856727499282
11,11,1137,NS,NS,RB,NA,NA,0.6417316545557696
11,11,1138,NS,NS,RB,NA,NA,0.5673846252029762
11,11,1139,SR,SAS,RB,0.466,long,0.5318770208396018
11,11,1140,IG,NA,RB,0.466,long,0.6769737664872082
11,11,1141,SL,SAS,RR,0.066,short,0.868714537617052
11,11,1142,SB,SSS,RB,0.366,intermediate,0.6395769968075911
11,11,1143,NS,NS,RB,NA,NA,0.7444441390398424
11,11,1144,SR,SAS,RL,0.266,short,0.890710185165517
11,11,1145,NS,NS,RB,NA,NA,0.5755344390054233
11,11,1146,NS,NS,RB,NA,NA,0.6358633936906699
11,11,1147,SB,SSS,NR,0.266,short,NaN
11,11,1148,NS,NS,RB,NA,NA,0.6218670776725048
11,11,1149,NS,NS,RB,NA,NA,0.6265089901280589
11,11,1150,NS,NS,RB,NA,NA,0.5531740136211738
11,11,1151,SL,SAS,RB,0.366,intermediate,0.5734755925950594
11,11,1152,NS,NS,RB,NA,NA,0.6328416799660772
11,11,1153,IG,NA,RB,0.166,short,0.8011704781092703
11,11,1154,SR,SAS,RLO,0.366,intermediate,1.1257609669992235
11,11,1155,SL,SAS,RR,0.266,short,0.9197388228785712
11,11,1156,NS,NS,RB,NA,NA,0.7606506980082486
11,11,1157,NS,NS,RB,NA,NA,0.5546318451233674
11,11,1158,SL,SAS,RB,0.466,long,0.5661061657010578
11,11,1159,NS,NS,RB,NA,NA,0.6019977467512945
11,11,1160,NS,NS,RB,NA,NA,0.66232341020077
11,11,1161,NS,NS,RB,NA,NA,0.628067386962357
11,11,1162,NS,NS,RB,NA,NA,0.6093020804546541
11,11,1163,NS,NS,RB,NA,NA,0.6295628847437911
11,11,1164,NS,NS,RB,NA,NA,0.6264151900977595
11,11,1165,NS,NS,RB,NA,NA,0.5687537763878936
11,11,1166,NS,NS,RB,NA,NA,0.5656353371159639
11,11,1167,NS,NS,RB,NA,NA,0.5780661253229482
11,11,1168,SB,SSS,RB,0.466,long,0.5826990783389192
11,11,1169,NS,NS,RB,NA,NA,0.6019589834031649
11,11,1170,NS,NS,RB,NA,NA,0.6389300875162007
11,11,1171,NS,NS,RB,NA,NA,0.5733854494756088
11,11,1172,SR,SAS,RB,0.466,long,0.6404019981564488
11,11,1173,SL,SAS,RR,0.266,short,0.8468487107893452
11,11,1174,NS,NS,RB,NA,NA,0.6565059804997873
11,11,1175,NS,NS,RB,NA,NA,0.5920223980792798
11,11,1176,IG,NA,RB,0.266,short,0.8618696960184025
11,11,1177,NS,NS,RB,NA,NA,0.6326145851926412
11,11,1178,NS,NS,RB,NA,NA,0.6060755791841075
11,11,1179,SL,SAS,RRO,0.066,short,0.6730352627346292
11,11,1180,IG,NA,RB,0.266,short,0.7947730607702397
11,11,1181,SL,SAS,RR,0.066,short,0.7761469001125079
11,11,1182,SR,SAS,RLO,0.166,short,0.8353385523951147
11,11,1183,NS,NS,RB,NA,NA,0.6830310902150813
11,11,1184,IG,NA,RB,0.066,short,0.6876406389346812
11,11,1185,IG,NA,RB,0.366,intermediate,0.6699700316821691
11,11,1186,NS,NS,RB,NA,NA,0.682531554804882
11,11,1187,SR,SAS,RR,0.166,short,0.8977969320549164
11,11,1188,NS,NS,RB,NA,NA,0.6038596680155024
11,11,1189,IG,NA,RB,0.166,short,0.6543337695184164
11,11,1190,SB,SSS,NR,0.066,short,NaN
11,11,1191,NS,NS,RB,NA,NA,0.6502157109498512
11,11,1192,NS,NS,RB,NA,NA,0.6558674821135355
11,11,1193,NS,NS,RB,NA,NA,0.5971366018784465
11,11,1194,NS,NS,RB,NA,NA,0.6797468095755903
11,11,1195,NS,NS,RB,NA,NA,0.6231307266571093
11,11,1196,NS,NS,RB,NA,NA,0.5264201635436621
11,11,1197,SR,SAS,RL,0.066,short,0.8041695189021993
11,11,1198,NS,NS,RB,NA,NA,0.5971044209727552
11,11,1199,NS,NS,RB,NA,NA,0.5851002125709783
12,0,0,NS,NS,RB,NA,NA,0.6912086211450514
12,0,1,SR,SAS,RR,0.066,short,0.8508229768995079
12,0,2,SL,SAS,RB,0.466,long,0.6682932580188208
12,0,3,IG,NA,RB,0.166,short,0.7275922409207851
12,0,4,NS,NS,RB,NA,NA,0.5472590515491902
12,0,5,NS,NS,RB,NA,NA,0.5040327843234991
12,0,6,NS,NS,RB,NA,NA,0.4931933052284876
12,0,7,IG,NA,RB,0.066,short,0.639239387550333
12,0,8,IG,NA,RLO,0.366,intermediate,0.4578473367510014
12,0,9,NS,NS,RB,NA,NA,0.6184986124135321
12,0,10,NS,NS,RB,NA,NA,0.5051212668186054
12,0,11,SB,SSS,RB,0.266,short,0.4707403597458324
12,0,12,NS,NS,RB,NA,NA,0.6002942775667179
12,0,13,NS,NS,RB,NA,NA,0.4888861838480807
12,0,14,IG,NA,RB,0.166,short,0.6028175529536384
12,0,15,NS,NS,RB,NA,NA,0.5518296540722076
12,0,16,NS,NS,RB,NA,NA,0.5887667488168518
12,0,17,SR,SAS,RR,0.266,short,0.8196279792755377
12,0,18,SR,SAS,RL,0.266,short,0.7384966303579859
12,0,19,NS,NS,RB,NA,NA,0.5247201684214815
12,0,20,NS,NS,RB,NA,NA,0.5362098480436543
12,0,21,SB,SSS,RB,0.366,intermediate,0.9475867482251488
12,0,22,NS,NS,RB,NA,NA,0.5232819014490815
12,0,23,NS,NS,RB,NA,NA,0.6137043891721987
12,0,24,NS,NS,RB,NA,NA,0.5949712635774631
12,0,25,NS,NS,RB,NA,NA,0.5996804634050932
12,0,26,NS,NS,RB,NA,NA,0.5497271074273158
12,0,27,IG,NA,RB,0.366,intermediate,0.9210376856935909
12,0,28,SB,SSS,NR,0.266,short,NaN
12,0,29,NS,NS,RB,NA,NA,0.540422803711408
12,0,30,NS,NS,RB,NA,NA,0.5751079665933503
12,0,31,IG,NA,RB,0.266,short,0.8147796336088504
12,0,32,SB,SSS,RB,0.466,long,0.4841987427062122
12,0,33,SB,SSS,NR,0.266,short,NaN
12,0,34,SR,SAS,RL,0.266,short,0.9537854119189433
12,0,35,NS,NS,RB,NA,NA,0.5205578611094097
12,0,36,NS,NS,RB,NA,NA,0.5886539328057552
12,0,37,SR,SAS,RL,0.166,short,0.8975631793728098
12,0,38,SL,SAS,RR,0.166,short,0.7851900242385454
12,0,39,IG,NA,RB,0.166,short,0.6963266647253477
12,0,40,SL,SAS,RR,0.166,short,0.8715138350744382
12,0,41,NS,NS,RB,NA,NA,0.5652648155883071
12,0,42,SL,SAS,RB,0.366,intermediate,0.6011463401227957
12,0,43,NS,NS,RB,NA,NA,0.5745890495236381
12,0,44,NS,NS,RB,NA,NA,0.5245737087461748
12,0,45,NS,NS,RB,NA,NA,0.5438497042414383
12,0,46,IG,NA,RB,0.466,long,0.5417722074998892
12,0,47,SL,SAS,RR,0.366,intermediate,1.0066897201686515
12,0,48,NS,NS,RB,NA,NA,0.636953812023421
12,0,49,NS,NS,RB,NA,NA,0.5401819954713574
12,0,50,SR,SAS,RB,0.266,short,0.551547156937886
12,0,51,SB,SSS,NR,0.066,short,NaN
12,0,52,SB,SSS,RB,0.366,intermediate,0.5543242226303846
12,0,53,NS,NS,RB,NA,NA,0.6916986485375674
12,0,54,NS,NS,RB,NA,NA,0.665056883066427
12,0,55,NS,NS,RB,NA,NA,0.5438672574600787
12,0,56,NS,NS,RB,NA,NA,0.5729353899150738
12,0,57,NS,NS,RB,NA,NA,0.5542221945361234
12,0,58,SR,SAS,RL,0.166,short,0.7851015267588082
12,0,59,SR,SAS,RLO,0.066,short,0.8132345845515374
12,0,60,NS,NS,RB,NA,NA,0.6518914194602985
12,0,61,SB,SSS,NR,0.266,short,NaN
12,0,62,IG,NA,RB,0.266,short,0.8349863154653576
12,0,63,NS,NS,RB,NA,NA,0.6213126130060118
12,0,64,NS,NS,RB,NA,NA,0.601467234933807
12,0,65,NS,NS,RB,NA,NA,0.6597174129310588
12,0,66,NS,NS,RB,NA,NA,0.5953049576055491
12,0,67,NS,NS,RB,NA,NA,0.6322436979608028
12,0,68,SL,SAS,RR,0.066,short,1.1283035485976143
12,0,69,NS,NS,RB,NA,NA,0.6717399059198215
12,0,70,SR,SAS,RB,0.466,long,0.5660378886532271
12,0,71,NS,NS,RB,NA,NA,0.5083640413795365
12,0,72,NS,NS,RB,NA,NA,0.5297060143093404
12,0,73,NS,NS,RB,NA,NA,0.5042518338814261
12,0,74,NS,NS,RB,NA,NA,0.5155795119062532
12,0,75,NS,NS,RB,NA,NA,0.5113927032289212
12,0,76,IG,NA,RB,0.166,short,0.7044102882682637
12,0,77,SB,SSS,NR,0.166,short,NaN
12,0,78,NS,NS,RB,NA,NA,0.5354417118214769
12,0,79,NS,NS,RB,NA,NA,0.5702550497844641
12,0,80,NS,NS,RB,NA,NA,0.5270563923113514
12,0,81,SL,SAS,RR,0.166,short,0.8213467320747441
12,0,82,NS,NS,RB,NA,NA,0.5697688621512498
12,0,83,SB,SSS,RB,0.366,intermediate,0.5744184541690629
12,0,84,NS,NS,RB,NA,NA,0.5623518952779705
12,0,85,NS,NS,RB,NA,NA,0.5036371054920892
12,0,86,NS,NS,RB,NA,NA,0.5015650941350032
12,0,87,SL,SAS,RR,0.166,short,0.678886992034677
12,0,88,NS,NS,RB,NA,NA,0.5510311653997633
12,0,89,NS,NS,RB,NA,NA,0.42974828831574996
12,0,90,IG,NA,RB,0.366,intermediate,0.5424673881570925
12,0,91,NS,NS,RB,NA,NA,0.5249108768402948
12,0,92,NS,NS,RB,NA,NA,0.507291466499737
12,0,93,NS,NS,RB,NA,NA,0.5186703414146905
12,0,94,NS,NS,RB,NA,NA,0.4988564128652797
12,0,95,SR,SAS,RR,0.166,short,0.9315356083825463
12,0,96,NS,NS,RB,NA,NA,0.5851323180322652
12,0,97,SL,SAS,RB,0.066,short,0.8483289568830514
12,0,98,NS,NS,RB,NA,NA,0.6043814351578476
12,0,99,NS,NS,RB,NA,NA,0.5456394013090176
12,1,100,NS,NS,RB,NA,NA,0.5716254808648955
12,1,101,NS,NS,RB,NA,NA,0.5216990032640751
12,1,102,NS,NS,RB,NA,NA,0.5341998214935302
12,1,103,NS,NS,RB,NA,NA,0.5454090152925346
12,1,104,NS,NS,RB,NA,NA,0.49467070125683676
12,1,105,NS,NS,RB,NA,NA,0.5705426666027051
12,1,106,NS,NS,RB,NA,NA,0.4905018114804989
12,1,107,SB,SSS,NR,0.266,short,NaN
12,1,108,NS,NS,RB,NA,NA,0.4987668182948255
12,1,109,NS,NS,RB,NA,NA,0.5580612300473149
12,1,110,NS,NS,RB,NA,NA,0.4780719375121407
12,1,111,NS,NS,RB,NA,NA,0.5217480060018715
12,1,112,SB,SSS,RB,0.366,intermediate,0.4561472342466004
12,1,113,NS,NS,RB,NA,NA,0.5142845962327556
12,1,114,SB,SSS,RB,0.466,long,0.502382233098615
12,1,115,NS,NS,RB,NA,NA,0.6162320528637792
12,1,116,SL,SAS,RB,0.466,long,0.5283308292273432
12,1,117,SR,SAS,RB,0.466,long,0.5329586625557567
12,1,118,NS,NS,RB,NA,NA,0.4664800469545298
12,1,119,NS,NS,RB,NA,NA,0.4711378670435806
12,1,120,SR,SAS,RR,0.066,short,0.7265256999598932
12,1,121,NS,NS,RB,NA,NA,0.5049298270096187
12,1,122,NS,NS,RB,NA,NA,0.5418800866682432
12,1,123,NS,NS,RB,NA,NA,0.5376625598510145
12,1,124,NS,NS,RB,NA,NA,0.5189460732435691
12,1,125,SB,SSS,NR,0.066,short,NaN
12,1,126,IG,NA,RB,0.266,short,0.8648066765454132
12,1,127,SB,SSS,NR,0.066,short,NaN
12,1,128,IG,NA,RBO,0.066,short,0.7248563155881129
12,1,129,NS,NS,RB,NA,NA,0.5412748662711238
12,1,130,SL,SAS,RR,0.266,short,1.1008049665688304
12,1,131,NS,NS,RB,NA,NA,0.5527799049596069
12,1,132,SR,SAS,RB,0.466,long,0.533989914241829
12,1,133,NS,NS,RB,NA,NA,0.5142458328700741
12,1,134,SR,SAS,RL,0.266,short,0.9010570015525445
12,1,135,SL,SAS,RR,0.066,short,0.7430692441921565
12,1,136,NS,NS,RB,NA,NA,0.5215867357910611
12,1,137,NS,NS,RB,NA,NA,0.6120194628892932
12,1,138,NS,NS,RB,NA,NA,0.6780135364897433
12,1,139,SR,SAS,RB,0.466,long,0.5568339674064191
12,1,140,NS,NS,RB,NA,NA,0.6092610474916
12,1,141,IG,NA,RB,0.066,short,0.7087267347887973
12,1,142,NS,NS,RB,NA,NA,0.5808061806674232
12,1,143,SL,SAS,RR,0.066,short,0.7793448019510834
12,1,144,IG,NA,RB,0.166,short,0.8152961736850557
12,1,145,NS,NS,RB,NA,NA,0.5792093861709873
12,1,146,NS,NS,RB,NA,NA,0.5760220139563899
12,1,147,NS,NS,RB,NA,NA,0.526148927394388
12,1,148,SB,SSS,RB,0.366,intermediate,0.5609893265718711
12,1,149,SL,SAS,RB,0.466,long,0.698218572724727
12,1,150,NS,NS,RB,NA,NA,0.5713493833391112
12,1,151,NS,NS,RB,NA,NA,0.5760872900027607
12,1,152,IG,NA,RB,0.166,short,0.9550737451281748
12,1,153,NS,NS,RB,NA,NA,0.5453963989093609
12,1,154,IG,NA,RB,0.466,long,0.5655431072627835
12,1,155,NS,NS,RB,NA,NA,0.5323517965407518
12,1,156,NS,NS,RB,NA,NA,0.5371041480320855
12,1,157,NS,NS,RB,NA,NA,0.4247236790615716
12,1,158,NS,NS,RB,NA,NA,0.5375382245401852
12,1,159,NS,NS,RB,NA,NA,0.5031331817990576
12,1,160,NS,NS,RB,NA,NA,0.6103423989879957
12,1,161,SR,SAS,RB,0.266,short,0.4511933864123421
12,1,162,SR,SAS,RB,0.366,intermediate,0.5026947169899358
12,1,163,NS,NS,RB,NA,NA,0.5686865964235039
12,1,164,NS,NS,RB,NA,NA,0.6591999586344173
12,1,165,SB,SSS,NR,0.166,short,NaN
12,1,166,NS,NS,RB,NA,NA,0.8021175451649469
12,1,167,IG,NA,RB,0.066,short,0.6508259755755716
12,1,168,NS,NS,RB,NA,NA,0.5452729778335197
12,1,169,NS,NS,RB,NA,NA,0.534287587601284
12,1,170,NS,NS,RB,NA,NA,0.5400556488602888
12,1,171,NS,NS,RB,NA,NA,0.5759538123857055
12,1,172,NS,NS,RB,NA,NA,0.6430725719910697
12,1,173,NS,NS,RB,NA,NA,0.482814598166442
12,1,174,SB,SSS,NR,0.266,short,NaN
12,1,175,NS,NS,RB,NA,NA,0.5089315954901394
12,1,176,IG,NA,RB,0.066,short,0.6149091617480735
12,1,177,SL,SAS,RB,0.366,intermediate,0.603955038190179
12,1,178,SB,SSS,NR,0.166,short,NaN
12,1,179,NS,NS,RB,NA,NA,0.5575763223459944
12,1,180,NS,NS,RB,NA,NA,0.6570266505732434
12,1,181,SR,SAS,RR,0.366,intermediate,1.145287020415708
12,1,182,SL,SAS,RRO,0.066,short,0.7832394226643373
12,1,183,NS,NS,RB,NA,NA,0.629920821840642
12,1,184,NS,NS,RB,NA,NA,0.5878051614781725
12,1,185,SB,SSS,NR,0.166,short,NaN
12,1,186,NS,NS,RB,NA,NA,0.6304814278046251
12,1,187,NS,NS,RB,NA,NA,0.5726265629527916
12,1,188,NS,NS,RB,NA,NA,0.5217772613650595
12,1,189,NS,NS,RB,NA,NA,0.620075293838454
12,1,190,NS,NS,RB,NA,NA,0.5789608984014194
12,1,191,IG,NA,RB,0.466,long,0.6226272760541178
12,1,192,NS,NS,RB,NA,NA,0.5493526387290331
12,1,193,NS,NS,RB,NA,NA,0.5060334857225826
12,1,194,NS,NS,RB,NA,NA,0.6043797895399621
12,1,195,IG,NA,RB,0.266,short,0.8364201941294596
12,1,196,SB,SSS,RB,0.366,intermediate,0.5757897994808445
12,1,197,NS,NS,RB,NA,NA,0.6195472344625159
12,1,198,NS,NS,RB,NA,NA,0.5762350295990473
12,1,199,IG,NA,RB,0.466,long,0.5264178939323756
12,2,200,NS,NS,RB,NA,NA,0.6069853456465353
12,2,201,SL,SAS,RB,0.266,short,0.5180192266598169
12,2,202,NS,NS,RB,NA,NA,0.5528064176287444
12,2,203,SL,SAS,RR,0.266,short,0.8227583035259158
12,2,204,NS,NS,RB,NA,NA,0.6724639762505831
12,2,205,SL,SAS,RR,0.266,short,0.8487319495616248
12,2,206,NS,NS,RB,NA,NA,0.611640971590532
12,2,207,IG,NA,RB,0.466,long,0.5762401492829667
12,2,208,NS,NS,RB,NA,NA,0.5885829885446583
12,2,209,SB,SSS,NR,0.266,short,NaN
12,2,210,NS,NS,RB,NA,NA,0.638145053984772
12,2,211,NS,NS,RB,NA,NA,0.5491462055542797
12,2,212,NS,NS,RB,NA,NA,0.638652817448019
12,2,213,SL,SAS,RR,0.166,short,0.7758023427231819
12,2,214,IG,NA,RBO,0.066,short,0.9064092709049874
12,2,215,NS,NS,RB,NA,NA,0.6302640238682216
12,2,216,SB,SSS,NR,0.266,short,NaN
12,2,217,IG,NA,RB,0.066,short,0.5672176113221212
12,2,218,NS,NS,RB,NA,NA,0.5563527166304993
12,2,219,NS,NS,RB,NA,NA,0.5854124381658039
12,2,220,NS,NS,RB,NA,NA,0.5824188827537
12,2,221,NS,NS,RB,NA,NA,0.6650868698161503
12,2,222,SR,SAS,RL,0.166,short,0.90267957733158255
12,2,223,IG,NA,RB,0.466,long,0.5641309872771672
12,2,224,SR,SAS,RL,0.166,short,0.7726456886448432
12,2,225,NS,NS,RB,NA,NA,0.5824071806127904
12,2,226,NS,NS,RB,NA,NA,0.6104583233827725
12,2,227,IG,NA,RB,0.366,intermediate,0.5828535078035202
12,2,228,NS,NS,RB,NA,NA,0.7435501292857225
12,2,229,NS,NS,RB,NA,NA,0.585449373065785
12,2,230,SR,SAS,RL,0.166,short,0.7695885028151679
12,2,231,NS,NS,RB,NA,NA,0.782081275829114
12,2,232,NS,NS,RB,NA,NA,0.6374248234205879
12,2,233,NS,NS,RB,NA,NA,0.5250549595220946
12,2,234,IG,NA,RB,0.366,intermediate,0.5152887867006939
12,2,235,SL,SAS,RR,0.166,short,0.9255035174428485
12,2,236,NS,NS,RB,NA,NA,0.47774738579028053
12,2,237,IG,NA,RB,0.466,long,0.543895050053834
12,2,238,SL,SAS,RB,0.466,long,0.4938742238955456
12,2,239,NS,NS,RB,NA,NA,0.6634397926682141
12,2,240,NS,NS,RB,NA,NA,0.5199590403208276
12,2,241,SR,SAS,RB,0.466,long,0.47772983256800217
12,2,242,NS,NS,RB,NA,NA,0.6139892633073032
12,2,243,NS,NS,RB,NA,NA,0.5796352346078493
12,2,244,IG,NA,RB,0.366,intermediate,0.46833684852026636
12,2,245,NS,NS,RB,NA,NA,0.5588127272858401
12,2,246,NS,NS,RB,NA,NA,0.5479502095840871
12,2,247,NS,NS,RB,NA,NA,0.5592950751452008
12,2,248,SL,SAS,RB,0.466,long,0.610851076675317
12,2,249,SL,SAS,RR,0.266,short,0.8339872446886147
12,2,250,NS,NS,RB,NA,NA,0.5743712798903289
12,2,251,NS,NS,RB,NA,NA,0.5635078479681397
12,2,252,NS,NS,RB,NA,NA,0.5202949284976057
12,2,253,NS,NS,RB,NA,NA,0.5260156326330616
12,2,254,SL,SAS,RB,0.266,short,0.663313994587952
