subjectIx,blockIx,trialIx,trial,trial_alt,r,t_d,t_d_alt,r_bi,trialCorrect
32,1,144,IG,NA,RB,0.166,short,TRUE,TRUE
32,1,145,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,146,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,147,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,148,SB,SSS,RB,0.366,intermediate,TRUE,FALSE
32,1,149,SL,SAS,RB,0.466,long,TRUE,FALSE
32,1,150,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,151,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,152,IG,NA,RB,0.166,short,TRUE,TRUE
32,1,153,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,154,IG,NA,RB,0.466,long,TRUE,TRUE
32,1,155,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,156,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,157,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,158,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,159,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,160,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,161,SR,SAS,RB,0.266,short,TRUE,FALSE
32,1,162,SR,SAS,RB,0.366,intermediate,TRUE,FALSE
32,1,163,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,164,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,165,SB,SSS,NR,0.166,short,FALSE,TRUE
32,1,166,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,167,IG,NA,RB,0.066,short,TRUE,TRUE
32,1,168,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,169,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,170,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,171,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,172,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,173,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,174,SB,SSS,RB,0.266,short,TRUE,FALSE
32,1,175,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,176,IG,NA,RB,0.066,short,TRUE,TRUE
32,1,177,SL,SAS,RB,0.366,intermediate,TRUE,FALSE
32,1,178,SB,SSS,NR,0.166,short,FALSE,TRUE
32,1,179,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,180,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,181,SR,SAS,RB,0.366,intermediate,TRUE,FALSE
32,1,182,SL,SAS,RL,0.066,short,FALSE,FALSE
32,1,183,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,184,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,185,SB,SSS,NR,0.166,short,FALSE,TRUE
32,1,186,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,187,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,188,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,189,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,190,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,191,IG,NA,RB,0.466,long,TRUE,TRUE
32,1,192,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,193,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,194,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,195,IG,NA,RB,0.266,short,TRUE,TRUE
32,1,196,SB,SSS,RB,0.366,intermediate,TRUE,FALSE
32,1,197,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,198,NS,NS,RB,NA,NA,TRUE,TRUE
32,1,199,IG,NA,RB,0.466,long,TRUE,TRUE
32,2,200,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,201,SL,SAS,RB,0.266,short,TRUE,FALSE
32,2,202,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,203,SL,SAS,RB,0.266,short,TRUE,FALSE
32,2,204,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,205,SL,SAS,RR,0.266,short,FALSE,TRUE
32,2,206,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,207,IG,NA,RB,0.466,long,TRUE,TRUE
32,2,208,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,209,SB,SSS,RB,0.266,short,TRUE,FALSE
32,2,210,NS,NS,RRO,NA,NA,FALSE,FALSE
32,2,211,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,212,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,213,SL,SAS,RR,0.166,short,FALSE,TRUE
32,2,214,IG,NA,RBO,0.066,short,TRUE,FALSE
32,2,215,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,216,SB,SSS,RB,0.266,short,TRUE,FALSE
32,2,217,IG,NA,RB,0.066,short,TRUE,TRUE
32,2,218,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,219,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,220,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,221,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,222,SR,SAS,RL,0.166,short,FALSE,TRUE
32,2,223,IG,NA,RB,0.466,long,TRUE,TRUE
32,2,224,SR,SAS,RB,0.166,short,TRUE,FALSE
32,2,225,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,226,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,227,IG,NA,RB,0.366,intermediate,TRUE,TRUE
32,2,228,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,229,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,230,SR,SAS,RL,0.166,short,FALSE,TRUE
32,2,231,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,232,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,233,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,234,IG,NA,RB,0.366,intermediate,TRUE,TRUE
32,2,235,SL,SAS,RL,0.166,short,FALSE,FALSE
32,2,236,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,237,IG,NA,RB,0.466,long,TRUE,TRUE
32,2,238,SL,SAS,RB,0.466,long,TRUE,FALSE
32,2,239,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,240,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,241,SR,SAS,RB,0.466,long,TRUE,FALSE
32,2,242,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,243,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,244,IG,NA,RB,0.366,intermediate,TRUE,TRUE
32,2,245,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,246,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,247,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,248,SL,SAS,RB,0.466,long,TRUE,FALSE
32,2,249,SL,SAS,RL,0.266,short,FALSE,FALSE
32,2,250,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,251,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,252,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,253,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,254,SL,SAS,RB,0.266,short,TRUE,FALSE
32,2,255,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,256,IG,NA,RB,0.266,short,TRUE,TRUE
32,2,257,IG,NA,RB,0.166,short,TRUE,TRUE
32,2,258,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,259,SL,SAS,RB,0.466,long,TRUE,FALSE
32,2,260,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,261,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,262,SR,SAS,RLO,0.066,short,FALSE,FALSE
32,2,263,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,264,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,265,SR,SAS,RB,0.466,long,TRUE,FALSE
32,2,266,SR,SAS,RB,0.466,long,TRUE,FALSE
32,2,267,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,268,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,269,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,270,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,271,SR,SAS,RL,0.066,short,FALSE,TRUE
32,2,272,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,273,SB,SSS,RB,0.466,long,TRUE,FALSE
32,2,274,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,275,SR,SAS,RB,0.366,intermediate,TRUE,FALSE
32,2,276,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,277,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,278,SR,SAS,RL,0.066,short,FALSE,TRUE
32,2,279,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,280,SL,SAS,RL,0.166,short,FALSE,FALSE
32,2,281,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,282,SB,SSS,RB,0.366,intermediate,TRUE,FALSE
32,2,283,SL,SAS,RR,0.066,short,FALSE,TRUE
32,2,284,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,285,SL,SAS,RB,0.366,intermediate,TRUE,FALSE
32,2,286,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,287,SR,SAS,RB,0.466,long,TRUE,FALSE
32,2,288,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,289,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,290,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,291,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,292,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,293,SB,SSS,RB,0.466,long,TRUE,FALSE
32,2,294,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,295,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,296,IG,NA,RB,0.466,long,TRUE,TRUE
32,2,297,NS,NS,RB,NA,NA,TRUE,TRUE
32,2,298,SL,SAS,RR,0.166,short,FALSE,TRUE
32,2,299,SL,SAS,RB,0.466,long,TRUE,FALSE
32,3,300,SR,SAS,RL,0.266,short,FALSE,TRUE
32,3,301,IG,NA,RB,0.266,short,TRUE,TRUE
32,3,302,SR,SAS,RLO,0.066,short,FALSE,FALSE
32,3,303,SR,SAS,RB,0.466,long,TRUE,FALSE
32,3,304,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,305,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,306,IG,NA,RBO,0.066,short,TRUE,FALSE
32,3,307,SL,SAS,RB,0.366,intermediate,TRUE,FALSE
32,3,308,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,309,SL,SAS,RL,0.366,intermediate,FALSE,FALSE
32,3,310,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,311,SL,SAS,RB,0.266,short,TRUE,FALSE
32,3,312,IG,NA,RBO,0.066,short,TRUE,FALSE
32,3,313,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,314,IG,NA,RB,0.166,short,TRUE,TRUE
32,3,315,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,316,SL,SAS,RB,0.266,short,TRUE,FALSE
32,3,317,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,318,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,319,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,320,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,321,SR,SAS,RB,0.266,short,TRUE,FALSE
32,3,322,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,323,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,324,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,325,SB,SSS,RB,0.466,long,TRUE,FALSE
32,3,326,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,327,IG,NA,RB,0.466,long,TRUE,TRUE
32,3,328,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,329,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,330,SL,SAS,RB,0.266,short,TRUE,FALSE
32,3,331,SL,SAS,RB,0.166,short,TRUE,FALSE
32,3,332,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,333,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,334,SB,SSS,RR,0.166,short,FALSE,FALSE
32,3,335,SB,SSS,NR,0.066,short,FALSE,TRUE
32,3,336,IG,NA,RB,0.266,short,TRUE,TRUE
32,3,337,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,338,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,339,IG,NA,RB,0.366,intermediate,TRUE,TRUE
32,3,340,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,341,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,342,IG,NA,RBO,0.266,short,TRUE,FALSE
32,3,343,NS,NS,RBO,NA,NA,TRUE,FALSE
32,3,344,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,345,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,346,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,347,SR,SAS,RB,0.466,long,TRUE,FALSE
32,3,348,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,349,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,350,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,351,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,352,IG,NA,RB,0.466,long,TRUE,TRUE
32,3,353,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,354,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,355,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,356,SR,SAS,RL,0.166,short,FALSE,TRUE
32,3,357,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,358,SR,SAS,RB,0.266,short,TRUE,FALSE
32,3,359,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,360,SR,SAS,RB,0.366,intermediate,TRUE,FALSE
32,3,361,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,362,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,363,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,364,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,365,SB,SSS,NR,0.066,short,FALSE,TRUE
32,3,366,SL,SAS,RB,0.266,short,TRUE,FALSE
32,3,367,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,368,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,369,SB,SSS,RB,0.466,long,TRUE,FALSE
32,3,370,IG,NA,RB,0.166,short,TRUE,TRUE
32,3,371,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,372,SB,SSS,RB,0.366,intermediate,TRUE,FALSE
32,3,373,SB,SSS,RB,0.466,long,TRUE,FALSE
32,3,374,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,375,SR,SAS,RL,0.166,short,FALSE,TRUE
32,3,376,SR,SAS,RL,0.166,short,FALSE,TRUE
32,3,377,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,378,SB,SSS,RB,0.466,long,TRUE,FALSE
32,3,379,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,380,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,381,IG,NA,RB,0.066,short,TRUE,TRUE
32,3,382,SL,SAS,RB,0.466,long,TRUE,FALSE
32,3,383,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,384,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,385,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,386,SL,SAS,RB,0.366,intermediate,TRUE,FALSE
32,3,387,SB,SSS,NR,0.266,short,FALSE,TRUE
32,3,388,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,389,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,390,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,391,SB,SSS,NR,0.166,short,FALSE,TRUE
32,3,392,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,393,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,394,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,395,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,396,SB,SSS,RB,0.466,long,TRUE,FALSE
32,3,397,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,398,NS,NS,RB,NA,NA,TRUE,TRUE
32,3,399,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,400,IG,NA,RB,0.466,long,TRUE,TRUE
32,4,401,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,402,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,403,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,404,SR,SAS,RB,0.166,short,TRUE,FALSE
32,4,405,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,406,SL,SAS,RB,0.466,long,TRUE,FALSE
32,4,407,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,408,IG,NA,RB,0.366,intermediate,TRUE,TRUE
32,4,409,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,410,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,411,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,412,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,413,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,414,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,415,SB,SSS,NR,0.066,short,FALSE,TRUE
32,4,416,SB,SSS,NR,0.166,short,FALSE,TRUE
32,4,417,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,418,SB,SSS,NR,0.166,short,FALSE,TRUE
32,4,419,SB,SSS,RB,0.366,intermediate,TRUE,FALSE
32,4,420,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,421,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,422,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,423,SL,SAS,RL,0.166,short,FALSE,FALSE
32,4,424,SL,SAS,RRO,0.066,short,FALSE,FALSE
32,4,425,SR,SAS,RL,0.066,short,FALSE,TRUE
32,4,426,SL,SAS,RB,0.466,long,TRUE,FALSE
32,4,427,SB,SSS,NOC,0.366,intermediate,FALSE,FALSE
32,4,428,IG,NA,RRO,0.066,short,FALSE,FALSE
32,4,429,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,430,SR,SAS,RB,0.366,intermediate,TRUE,FALSE
32,4,431,SL,SAS,RB,0.366,intermediate,TRUE,FALSE
32,4,432,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,433,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,434,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,435,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,436,SL,SAS,RR,0.166,short,FALSE,TRUE
32,4,437,SR,SAS,RL,0.066,short,FALSE,TRUE
32,4,438,SL,SAS,RR,0.166,short,FALSE,TRUE
32,4,439,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,440,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,441,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,442,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,443,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,444,SB,SSS,NR,0.066,short,FALSE,TRUE
32,4,445,SB,SSS,NR,0.066,short,FALSE,TRUE
32,4,446,SR,SAS,RL,0.166,short,FALSE,TRUE
32,4,447,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,448,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,449,SR,SAS,RL,0.066,short,FALSE,TRUE
32,4,450,SL,SAS,RR,0.066,short,FALSE,TRUE
32,4,451,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,452,SR,SAS,RB,0.466,long,TRUE,FALSE
32,4,453,SB,SSS,RB,0.366,intermediate,TRUE,FALSE
32,4,454,SB,SSS,NR,0.066,short,FALSE,TRUE
32,4,455,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,456,SL,SAS,RB,0.366,intermediate,TRUE,FALSE
32,4,457,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,458,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,459,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,460,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,461,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,462,SB,SSS,RB,0.466,long,TRUE,FALSE
32,4,463,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,464,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,465,SB,SSS,NR,0.266,short,FALSE,TRUE
32,4,466,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,467,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,468,SR,SAS,RB,0.466,long,TRUE,FALSE
32,4,469,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,470,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,471,SR,SAS,RB,0.366,intermediate,TRUE,FALSE
32,4,472,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,473,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,474,IG,NA,RB,0.066,short,TRUE,TRUE
32,4,475,IG,NA,RB,0.366,intermediate,TRUE,TRUE
32,4,476,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,477,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,478,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,479,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,480,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,481,IG,NA,RB,0.266,short,TRUE,TRUE
32,4,482,SL,SAS,RB,0.366,intermediate,TRUE,FALSE
32,4,483,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,484,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,485,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,486,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,487,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,488,SB,SSS,RL,0.166,short,FALSE,FALSE
32,4,489,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,490,IG,NA,RB,0.166,short,TRUE,TRUE
32,4,491,SL,SAS,RB,0.466,long,TRUE,FALSE
32,4,492,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,493,SB,SSS,RB,0.466,long,TRUE,FALSE
32,4,494,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,495,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,496,SR,SAS,RL,0.266,short,FALSE,TRUE
32,4,497,SR,SAS,RB,0.366,intermediate,TRUE,FALSE
32,4,498,NS,NS,RB,NA,NA,TRUE,TRUE
32,4,499,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,500,SB,SSS,RB,0.366,intermediate,TRUE,FALSE
32,5,501,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,502,SL,SAS,RB,0.466,long,TRUE,FALSE
32,5,503,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,504,SB,SSS,RB,0.366,intermediate,TRUE,FALSE
32,5,505,SL,SAS,RB,0.466,long,TRUE,FALSE
32,5,506,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,507,SB,SSS,NR,0.066,short,FALSE,TRUE
32,5,508,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,509,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,510,SL,SAS,RR,0.166,short,FALSE,TRUE
32,5,511,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,512,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,513,SL,SAS,RB,0.266,short,TRUE,FALSE
32,5,514,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,515,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,516,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,517,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,518,SR,SAS,RB,0.466,long,TRUE,FALSE
32,5,519,IG,NA,RB,0.266,short,TRUE,TRUE
32,5,520,IG,NA,RB,0.366,intermediate,TRUE,TRUE
32,5,521,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,522,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,523,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,524,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,525,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,526,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,527,IG,NA,RB,0.166,short,TRUE,TRUE
32,5,528,SB,SSS,NR,0.066,short,FALSE,TRUE
32,5,529,IG,NA,RB,0.466,long,TRUE,TRUE
32,5,530,SB,SSS,RB,0.266,short,TRUE,FALSE
32,5,531,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,532,SL,SAS,RB,0.366,intermediate,TRUE,FALSE
32,5,533,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,534,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,535,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,536,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,537,SR,SAS,RB,0.466,long,TRUE,FALSE
32,5,538,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,539,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,540,IG,NA,RBO,0.066,short,TRUE,FALSE
32,5,541,SR,SAS,RL,0.266,short,FALSE,TRUE
32,5,542,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,543,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,544,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,545,SB,SSS,RB,0.366,intermediate,TRUE,FALSE
32,5,546,SB,SSS,NR,0.166,short,FALSE,TRUE
32,5,547,SR,SAS,RB,0.466,long,TRUE,FALSE
32,5,548,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,549,SR,SAS,RL,0.166,short,FALSE,TRUE
32,5,550,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,551,SL,SAS,NOC,0.066,short,FALSE,FALSE
32,5,552,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,553,IG,NA,RB,0.066,short,TRUE,TRUE
32,5,554,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,555,SR,SAS,RB,0.466,long,TRUE,FALSE
32,5,556,IG,NA,RB,0.266,short,TRUE,TRUE
32,5,557,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,558,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,559,SR,SAS,RB,0.366,intermediate,TRUE,FALSE
32,5,560,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,561,SR,SAS,RL,0.166,short,FALSE,TRUE
32,5,562,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,563,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,564,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,565,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,566,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,567,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,568,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,569,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,570,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,571,SB,SSS,NR,0.166,short,FALSE,TRUE
32,5,572,SB,SSS,RB,0.266,short,TRUE,FALSE
32,5,573,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,574,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,575,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,576,IG,NA,RB,0.266,short,TRUE,TRUE
32,5,577,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,578,IG,NA,RB,0.366,intermediate,TRUE,TRUE
32,5,579,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,580,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,581,SL,SAS,RB,0.266,short,TRUE,FALSE
32,5,582,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,583,NS,NS,RB,NA,NA,TRUE,TRUE
32,5,584,NS,NS,RB,NA,NA,TRUE,TRUE
